Titulo,Preco,Bairro,Cidade,Endereco,Metragem,Quartos,Banheiros,Vagas,Link
"Casa para comprar com 206 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Interlagos, Rio Verde",R$ 850.000,Residencial Interlagos,Rio Verde,N/A,206 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-residencial-interlagos-rio-verde-206m2-id-2779728052/?source=ranking%2Crp
"Casa de condomínio para comprar com 459 m², 4 quartos, 1 banheiro, 4 vagas em
Solar Campestre, Rio Verde",R$ 5.600.000,Solar Campestre,Rio Verde,N/A,459 m²,4,1,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-solar-campestre-rio-verde-459m2-id-2706312719/?source=ranking%2Crp
"Casa para comprar com 280 m², 3 quartos, 1 banheiro, 2 vagas em
Parque Solar do Agreste B, Rio Verde",R$ 1.300.000,Parque Solar do Agreste B,Rio Verde,N/A,280 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-parque-solar-do-agreste-b-rio-verde-280m2-id-2845717622/?source=ranking%2Crp
"Casa para comprar com 260 m², 3 quartos, 1 banheiro, 5 vagas em
Parque das Laranjeiras Prolongamento, Rio Verde",R$ 820.000,Parque das Laranjeiras Prolongamento,Rio Verde,N/A,260 m²,3,1,5,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-parque-das-laranjeiras-prolongamento-rio-verde-260m2-id-2810863413/?source=ranking%2Crp
"Lote/Terreno para comprar com 352 m² em
Residencial Interlagos, Rio Verde",R$ 580.000,Residencial Interlagos,Rio Verde,N/A,352 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-residencial-interlagos-rio-verde-352m2-id-2766425413/?source=ranking%2Crp
"Casa para comprar com 385 m², 4 quartos, 6 banheiros, 4 vagas em
Parque dos Buritis, Rio Verde",R$ 2.830.000,Parque dos Buritis,Rio Verde,N/A,385 m²,4,6,4,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-parque-dos-buritis-rio-verde-385m2-id-2808702713/?source=ranking%2Crp
"Apartamento para comprar com 169 m², 3 quartos, 4 banheiros, 3 vagas em
Parque dos Buritis II, Rio Verde",R$ 2.200.000,Parque dos Buritis II,Rio Verde,Rua 9,169 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-parque-dos-buritis-ii-rio-verde-169m2-id-2780857932/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 350 m², 3 quartos, 1 banheiro em
Área Rural de Rio Verde, Rio Verde",R$ 690.000,Área Rural de Rio Verde,Rio Verde,N/A,350 m²,3,1,N/A,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-mobiliado-area-rural-de-rio-verde-rio-verde-350m2-id-2696535579/?source=ranking%2Crp
"Casa para comprar com 80 m², 3 quartos, 1 banheiro, 1 vaga em
Setor Central, Rio Verde",R$ 850.000,Setor Central,Rio Verde,N/A,80 m²,3,1,1,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-varanda-setor-central-rio-verde-80m2-id-2560132000/?source=ranking%2Crp
"Casa para comprar com 240 m², 3 quartos, 1 banheiro, 4 vagas em
Residencial Interlagos, Rio Verde",R$ 1.650.000,Residencial Interlagos,Rio Verde,N/A,240 m²,3,1,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-residencial-interlagos-rio-verde-240m2-id-2769667813/?source=ranking%2Crp
"Casa de condomínio para comprar com 600 m², 3 quartos, 6 banheiros em
Condomínio Vale das Araras, Rio Verde",R$ 15.000.000,Condomínio Vale das Araras,Rio Verde,N/A,600 m²,3,6,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-condominio-vale-das-araras-rio-verde-600m2-id-2797641517/?source=ranking%2Crp
"Casa para comprar com 150 m², 2 quartos, 1 banheiro, 2 vagas em
Santo Agostinho, Rio Verde",R$ 900.000,Santo Agostinho,Rio Verde,N/A,150 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-santo-agostinho-rio-verde-150m2-id-2803827334/?source=ranking%2Crp
"Casa para comprar com 200 m², 3 quartos, 1 banheiro, 3 vagas em
Residencial Interlagos, Rio Verde",R$ 1.630.000,Residencial Interlagos,Rio Verde,N/A,200 m²,3,1,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-residencial-interlagos-rio-verde-200m2-id-2837853325/?source=ranking%2Crp
"Apartamento para comprar com 66 m², 2 quartos, 1 banheiro, 1 vaga em
Setor Morada do Sol, Rio Verde",R$ 530.000,Setor Morada do Sol,Rio Verde,N/A,66 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-morada-do-sol-rio-verde-66m2-id-2709126962/?source=ranking%2Crp
"Casa para comprar com 110 m², 3 quartos, 1 banheiro em
Vila Amália, Rio Verde",R$ 500.000,Vila Amália,Rio Verde,N/A,110 m²,3,1,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-copa-vila-amalia-rio-verde-110m2-id-2823865015/?source=ranking%2Crp
"Casa para comprar com 175 m², 3 quartos, 1 banheiro, 2 vagas em
Parque das Laranjeiras Prolongamento, Rio Verde",R$ 1.250.000,Parque das Laranjeiras Prolongamento,Rio Verde,N/A,175 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-area-de-servico-parque-das-laranjeiras-prolongamento-rio-verde-175m2-id-2762785640/?source=ranking%2Crp
"Galpão/Depósito/Armazém para comprar com 244 m², 2 banheiros, 1 vaga em
Jardim Goiás, Rio Verde",R$ 800.000,Jardim Goiás,Rio Verde,N/A,244 m²,N/A,2,1,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-jardim-goias-rio-verde-244m2-id-2711048620/?source=ranking%2Crp
"Galpão/Depósito/Armazém para comprar com 232 m², 1 banheiro, 2 vagas em
Martins, Rio Verde",R$ 400.000,Martins,Rio Verde,N/A,232 m²,N/A,1,2,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-com-escritorio-martins-rio-verde-232m2-id-2597838552/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 100 m², 2 quartos, 1 banheiro, 2 vagas em
Área Rural de Rio Verde, Rio Verde",R$ 3.500.000,Área Rural de Rio Verde,Rio Verde,N/A,100 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-2-quartos-com-area-de-servico-area-rural-de-rio-verde-rio-verde-100m2-id-2823558122/?source=ranking%2Crp
"Sobrado para comprar com 310 m², 4 quartos, 2 banheiros, 3 vagas em
Parque Solar do Agreste B, Rio Verde",R$ 2.000.000,Parque Solar do Agreste B,Rio Verde,N/A,310 m²,4,2,3,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-parque-solar-do-agreste-b-rio-verde-310m2-id-2777354224/?source=ranking%2Crp
"Apartamento para comprar com 950 m², 4 quartos, 6 banheiros, 4 vagas em
Setor Central, Rio Verde",R$ 7.500.000,Setor Central,Rio Verde,Rua Costa Gomes,950 m²,4,6,4,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-central-rio-verde-950m2-id-2819666734/?source=ranking%2Crp
"Sala/Conjunto para comprar com 40 m² em
Odília, Rio Verde",R$ 544.363,Odília,Rio Verde,N/A,40 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-odilia-rio-verde-40m2-id-2741231254/?source=ranking%2Crp
"Lote/Terreno para comprar com 3200 m² em
Setor Central, Rio Verde",R$ 9.000.000,Setor Central,Rio Verde,N/A,3200 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-setor-central-rio-verde-3200m2-id-2541500639/?source=ranking%2Crp
"Casa para comprar com 165 m², 2 quartos, 1 banheiro, 2 vagas em
Setor Dona Gercina, Rio Verde",R$ 650.000,Setor Dona Gercina,Rio Verde,N/A,165 m²,2,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-lavanderia-coletiva-setor-dona-gercina-rio-verde-165m2-id-2865168878/?source=ranking%2Crp
"Apartamento para comprar com 194 m², 3 quartos, 4 banheiros, 2 vagas em
Vila Santo Antônio, Rio Verde",R$ 1.300.000,Vila Santo Antônio,Rio Verde,N/A,194 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-vila-santo-antonio-rio-verde-194m2-id-2797641816/?source=ranking%2Crp
"Casa de condomínio para comprar com 245 m², 3 quartos, 1 banheiro, 4 vagas em
Condomínio Vale das Araras, Rio Verde",R$ 3.100.000,Condomínio Vale das Araras,Rio Verde,N/A,245 m²,3,1,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-condominio-vale-das-araras-rio-verde-245m2-id-2784700762/?source=ranking%2Crp
"Casa para comprar com 504 m², 4 quartos, 7 banheiros, 4 vagas em
Residencial Green Park, Rio Verde",R$ 5.500.000,Residencial Green Park,Rio Verde,N/A,504 m²,4,7,4,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-residencial-green-park-rio-verde-504m2-id-2844534019/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 2512 m² em
Área Rural de Rio Verde, Rio Verde",R$ 627.903,Área Rural de Rio Verde,Rio Verde,N/A,2512 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-area-rural-de-rio-verde-rio-verde-2512m2-id-2811141731/?source=ranking%2Crp
"Casa para comprar com 220 m², 3 quartos, 1 banheiro, 3 vagas em
Setor Morada do Sol, Rio Verde",R$ 1.100.000,Setor Morada do Sol,Rio Verde,N/A,220 m²,3,1,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-copa-setor-morada-do-sol-rio-verde-220m2-id-2582165718/?source=ranking%2Crp
"Apartamento para comprar com 151 m², 3 quartos, 4 banheiros, 3 vagas em
Parque Solar do Agreste A, Rio Verde",R$ 2.520.000,Parque Solar do Agreste A,Rio Verde,N/A,151 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-parque-solar-do-agreste-a-rio-verde-151m2-id-2816211529/?source=ranking%2Crp
"Sobrado para comprar com 407 m², 3 quartos, 1 banheiro, 3 vagas em
Setor Central, Rio Verde",R$ 1.550.000,Setor Central,Rio Verde,N/A,407 m²,3,1,3,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-setor-central-rio-verde-407m2-id-2637269518/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 100 m², 3 quartos, 1 banheiro, 1 vaga em
Perímetro Urbano, Rio Verde",R$ 700.000,Perímetro Urbano,Rio Verde,N/A,100 m²,3,1,1,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-com-piscina-perimetro-urbano-rio-verde-100m2-id-2546716728/?source=ranking%2Crp
"Apartamento para comprar com 210 m², 4 quartos, 5 banheiros, 3 vagas em
Parque Solar do Agreste A, Rio Verde",R$ 3.500.000,Parque Solar do Agreste A,Rio Verde,N/A,210 m²,4,5,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-parque-solar-do-agreste-a-rio-verde-210m2-id-2797642122/?source=ranking%2Crp
"Sobrado para comprar com 360 m², 4 quartos, 1 banheiro, 5 vagas em
Residencial Interlagos, Rio Verde",R$ 3.490.000,Residencial Interlagos,Rio Verde,N/A,360 m²,4,1,5,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-residencial-interlagos-rio-verde-360m2-id-2724543572/?source=ranking%2Crp
"Casa para comprar com 339 m², 3 quartos, 6 banheiros, 4 vagas em
Condomínio Vale das Araras, Rio Verde",R$ 5.560.000,Condomínio Vale das Araras,Rio Verde,N/A,339 m²,3,6,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-condominio-vale-das-araras-rio-verde-339m2-id-2803545169/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 3258 m² em
Distrito Municipal de Pequenas Empresas, Rio Verde",R$ 400.000,Distrito Municipal de Pequenas Empresas,Rio Verde,N/A,3258 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-distrito-municipal-de-pequenas-empresas-rio-verde-3258m2-id-2811138602/?source=ranking%2Crp
"Apartamento para comprar com 135 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Central, Rio Verde",R$ 850.000,Setor Central,Rio Verde,N/A,135 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-central-rio-verde-135m2-id-2800941241/?source=ranking%2Crp
"Casa para comprar com 550 m², 5 quartos, 1 banheiro, 4 vagas em
Parque dos Buritis, Rio Verde",R$ 3.800.000,Parque dos Buritis,Rio Verde,N/A,550 m²,5,1,4,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-copa-parque-dos-buritis-rio-verde-550m2-id-2639918593/?source=ranking%2Crp
"Casa para comprar com 175 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Campos Elíseos, Rio Verde",R$ 1.300.000,Residencial Campos Elíseos,Rio Verde,N/A,175 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-residencial-campos-eliseos-rio-verde-175m2-id-2744345454/?source=ranking%2Crp
"Apartamento para comprar com 145 m², 3 quartos, 4 banheiros, 3 vagas em
Parque dos Buritis, Rio Verde",R$ 1.500.000,Parque dos Buritis,Rio Verde,N/A,145 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-parque-dos-buritis-rio-verde-145m2-id-2797641716/?source=ranking%2Crp
"Galpão/Depósito/Armazém para comprar com 560 m², 1 banheiro, 1 vaga em
Distrito Municipal de Pequenas Empresas, Rio Verde",R$ 1.400.000,Distrito Municipal de Pequenas Empresas,Rio Verde,N/A,560 m²,N/A,1,1,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-distrito-municipal-de-pequenas-empresas-rio-verde-560m2-id-2584339786/?source=ranking%2Crp
"Sobrado para comprar com 237 m², 3 quartos, 1 banheiro, 2 vagas em
Vila Rocha, Rio Verde",R$ 1.500.000,Vila Rocha,Rio Verde,N/A,237 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-vila-rocha-rio-verde-237m2-id-2624428962/?source=ranking%2Crp
"Prédio/Edifício inteiro para comprar com 512 m² em
Setor Central, Rio Verde",R$ 4.300.000,Setor Central,Rio Verde,N/A,512 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-predio-setor-central-rio-verde-512m2-id-2511217389/?source=ranking%2Crp
"Lote/Terreno para comprar com 1540 m² em
Setor Central, Rio Verde",R$ 1.490.000,Setor Central,Rio Verde,N/A,1540 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-setor-central-rio-verde-1540m2-id-2631279460/?source=ranking%2Crp
"Sobrado para comprar com 249 m², 3 quartos, 3 banheiros, 2 vagas em
Condomínio Vale das Araras, Rio Verde",R$ 2.700.000,Condomínio Vale das Araras,Rio Verde,N/A,249 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-condominio-vale-das-araras-rio-verde-249m2-id-2818733515/?source=ranking%2Crp
"Apartamento para comprar com 89 m², 3 quartos, 2 banheiros, 2 vagas em
Setor Morada do Sol, Rio Verde",R$ 700.000,Setor Morada do Sol,Rio Verde,N/A,89 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-morada-do-sol-rio-verde-89m2-id-2727911739/?source=ranking%2Crp
"Lote/Terreno para comprar com 36073 m² em
Setor Central, Rio Verde",R$ 10.000.000,Setor Central,Rio Verde,N/A,36073 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-setor-central-rio-verde-36073m2-id-2786251515/?source=ranking%2Crp
"Casa de condomínio para comprar com 396 m², 3 quartos, 1 banheiro, 2 vagas em
Condomínio Nova Aliança Premium, Rio Verde",R$ 3.200.000,Condomínio Nova Aliança Premium,Rio Verde,N/A,396 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-condominio-nova-alianca-premium-rio-verde-396m2-id-2788910544/?source=ranking%2Crp
"Lote/Terreno para comprar com 3727 m² em
Jardim Presidente, Rio Verde",R$ 2.000.000,Jardim Presidente,Rio Verde,N/A,3727 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-presidente-rio-verde-3727m2-id-2582164648/?source=ranking%2Crp
"Casa para comprar com 400 m², 3 quartos, 1 banheiro, 6 vagas em
Residencial Araguaia, Rio Verde",R$ 3.000.000,Residencial Araguaia,Rio Verde,N/A,400 m²,3,1,6,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-residencial-araguaia-rio-verde-400m2-id-2596971269/?source=ranking%2Crp
"Casa para comprar com 600 m², 5 quartos, 2 banheiros, 10 vagas em
Parque dos Buritis, Rio Verde",R$ 4.700.000,Parque dos Buritis,Rio Verde,N/A,600 m²,5,2,10,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-piscina-parque-dos-buritis-rio-verde-600m2-id-2541565298/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 200 m², 3 quartos, 1 banheiro, 10 vagas em
César Bastos, Rio Verde",R$ 450.000,César Bastos,Rio Verde,N/A,200 m²,3,1,10,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-com-copa-cesar-bastos-rio-verde-200m2-id-2637037568/?source=ranking%2Crp
"Casa para comprar com 78 m², 3 quartos, 1 banheiro em
Loteamento Reserva do Parque, Rio Verde",R$ 320.000,Loteamento Reserva do Parque,Rio Verde,Rua RC 104,78 m²,3,1,N/A,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-loteamento-reserva-do-parque-rio-verde-78m2-id-2865402856/?source=ranking%2Crp
"Sobrado para comprar com 800 m², 6 quartos, 3 banheiros em
Setor Central, Rio Verde",R$ 3.490.000,Setor Central,Rio Verde,N/A,800 m²,6,3,N/A,https://www.zapimoveis.com.br/imovel/venda-sobrados-6-quartos-com-copa-setor-central-rio-verde-800m2-id-2541565902/?source=ranking%2Crp
"Sobrado para comprar com 534 m², 4 quartos, 4 banheiros, 18 vagas em
Jardim Adriana, Rio Verde",R$ 4.500.000,Jardim Adriana,Rio Verde,N/A,534 m²,4,4,18,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-piscina-jardim-adriana-rio-verde-534m2-id-2582165536/?source=ranking%2Crp
"Lote/Terreno para comprar com 360 m² em
Setor Central, Rio Verde",R$ 900.000,Setor Central,Rio Verde,N/A,360 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-setor-central-rio-verde-360m2-id-2582165321/?source=ranking%2Crp
"Casa de condomínio para comprar com 462 m², 4 quartos, 6 banheiros, 3 vagas em
Residencial Green Park, Rio Verde",R$ 6.590.000,Residencial Green Park,Rio Verde,Rua Green 2,462 m²,4,6,3,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-ambientes-integrados-residencial-green-park-rio-verde-462m2-id-2844456523/?source=ranking%2Crp
"Sobrado para comprar com 630 m², 4 quartos, 1 banheiro, 4 vagas em
Residencial Green Park, Rio Verde",R$ 9.500.000,Residencial Green Park,Rio Verde,N/A,630 m²,4,1,4,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-com-churrasqueira-residencial-green-park-rio-verde-630m2-id-2730814518/?source=ranking%2Crp
"Lote/Terreno para comprar com 48400 m² em
Área Rural de Rio Verde, Rio Verde",R$ 1.800.000,Área Rural de Rio Verde,Rio Verde,N/A,48400 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-area-rural-de-rio-verde-rio-verde-48400m2-id-2811140961/?source=ranking%2Crp
"Casa para comprar com 48 m², 1 quarto, 1 banheiro, 1 vaga em
Popular, Rio Verde",R$ 450.000,Popular,Rio Verde,N/A,48 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-popular-rio-verde-48m2-id-2725809246/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 250 m² em
Área Rural de Rio Verde, Rio Verde",R$ 123.000.000,Área Rural de Rio Verde,Rio Verde,N/A,250 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-com-lavanderia-coletiva-area-rural-de-rio-verde-rio-verde-250m2-id-2863904657/?source=ranking%2Crp
"Sobrado para comprar com 350 m², 5 quartos, 5 banheiros, 4 vagas em
Setor Universitário, Rio Verde",R$ 1.800.000,Setor Universitário,Rio Verde,N/A,350 m²,5,5,4,https://www.zapimoveis.com.br/imovel/venda-sobrados-5-quartos-com-copa-setor-universitario-rio-verde-350m2-id-2541501735/?source=ranking%2Crp
"Prédio/Edificio inteiro para comprar com 1200 m², 13 banheiros, 1 vaga em
Setor Central, Rio Verde",R$ 6.500.000,Setor Central,Rio Verde,N/A,1200 m²,N/A,13,1,https://www.zapimoveis.com.br/imovel/venda-predio-com-cozinha-setor-central-rio-verde-1200m2-id-2559706020/?source=ranking%2Crp
"Casa para comprar com 195 m², 3 quartos, 1 banheiro, 2 vagas em
Residencial Interlagos, Rio Verde",R$ 1.500.000,Residencial Interlagos,Rio Verde,N/A,195 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-lavanderia-coletiva-residencial-interlagos-rio-verde-195m2-id-2808542382/?source=ranking%2Crp
"Sala/Conjunto para comprar com 54 m² em
Odília, Rio Verde",R$ 740.988,Odília,Rio Verde,N/A,54 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-odilia-rio-verde-54m2-id-2741229599/?source=ranking%2Crp
"Lote/Terreno para comprar com 570 m² em
Cidade Empresarial Nova Aliança, Rio Verde",R$ 550.000,Cidade Empresarial Nova Aliança,Rio Verde,N/A,570 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cidade-empresarial-nova-alianca-rio-verde-570m2-id-2818448214/?source=ranking%2Crp
"Sobrado para comprar com 398 m², 4 quartos, 2 banheiros, 3 vagas em
Setor Morada do Sol, Rio Verde",R$ 1.990.000,Setor Morada do Sol,Rio Verde,N/A,398 m²,4,2,3,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-mobiliado-setor-morada-do-sol-rio-verde-398m2-id-2630348772/?source=ranking%2Crp
"Sobrado para comprar com 383 m², 4 quartos, 6 banheiros, 4 vagas em
Condomínio Nova Aliança Premium, Rio Verde",R$ 4.870.000,Condomínio Nova Aliança Premium,Rio Verde,N/A,383 m²,4,6,4,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-mobiliado-condominio-nova-alianca-premium-rio-verde-383m2-id-2832296831/?source=ranking%2Crp
"Casa de condomínio para comprar com 454 m², 3 quartos, 6 banheiros, 4 vagas em
Condomínio Nova Aliança Premium, Rio Verde",R$ 9.500.000,Condomínio Nova Aliança Premium,Rio Verde,N/A,454 m²,3,6,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-condominio-nova-alianca-premium-rio-verde-454m2-id-2832295773/?source=ranking%2Crp
"Apartamento para comprar com 229 m², 4 quartos, 3 banheiros, 4 vagas em
Setor Central, Rio Verde",R$ 2.600.000,Setor Central,Rio Verde,Rua Professor Jerônimo Ferreira,229 m²,4,3,4,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-central-rio-verde-229m2-id-2666891812/?source=ranking%2Crp
"Apartamento para comprar com 210 m², 3 quartos, 5 banheiros, 3 vagas em
Vila Santo Antônio, Rio Verde",R$ 1.200.000,Vila Santo Antônio,Rio Verde,N/A,210 m²,3,5,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-vila-santo-antonio-rio-verde-210m2-id-2811393731/?source=ranking%2Crp
"Casa de condomínio para comprar com 403 m², 3 quartos, 2 banheiros, 4 vagas em
Jardim Presidente, Rio Verde",R$ 6.100.000,Jardim Presidente,Rio Verde,N/A,403 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-jardim-presidente-rio-verde-403m2-id-2816514334/?source=ranking%2Crp
"Sala/Conjunto para comprar com 295 m², 2 banheiros, 2 vagas em
Solar Campestre, Rio Verde",R$ 1.600.000,Solar Campestre,Rio Verde,N/A,295 m²,N/A,2,2,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-solar-campestre-rio-verde-295m2-id-2811138507/?source=ranking%2Crp
"Casa para comprar com 412 m², 5 quartos, 7 banheiros, 10 vagas em
Vila Baylão, Rio Verde",R$ 2.500.000,Vila Baylão,Rio Verde,N/A,412 m²,5,7,10,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-mobiliado-vila-baylao-rio-verde-412m2-id-2797641330/?source=ranking%2Crp
"Casa para comprar com 193 m², 3 quartos, 4 banheiros, 2 vagas em
Condomínio Vale das Araras, Rio Verde",R$ 2.600.000,Condomínio Vale das Araras,Rio Verde,Rua VA-1,193 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-condominio-vale-das-araras-rio-verde-193m2-id-2855655433/?source=ranking%2Crp
"Lote/Terreno para comprar com 596 m² em
Residencial Araguaia, Rio Verde",R$ 1.300.000,Residencial Araguaia,Rio Verde,N/A,596 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-residencial-araguaia-rio-verde-596m2-id-2773386217/?source=ranking%2Crp
"Galpão/Depósito/Armazém para comprar com 410 m², 2 banheiros, 3 vagas em
Jardim Presidente, Rio Verde",R$ 1.600.000,Jardim Presidente,Rio Verde,N/A,410 m²,N/A,2,3,https://www.zapimoveis.com.br/imovel/venda-galpao-deposito-armazem-jardim-presidente-rio-verde-410m2-id-2824147216/?source=ranking%2Crp
"Casa de condomínio para comprar com 260 m², 4 quartos, 1 banheiro, 3 vagas em
Condomínio Solar do Bosque, Rio Verde",R$ 3.000.000,Condomínio Solar do Bosque,Rio Verde,N/A,260 m²,4,1,3,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-condominio-solar-do-bosque-rio-verde-260m2-id-2814041231/?source=ranking%2Crp
"Apartamento para comprar com 210 m², 2 quartos, 4 banheiros, 3 vagas em
Parque Solar do Agreste A, Rio Verde",R$ 3.400.000,Parque Solar do Agreste A,Rio Verde,N/A,210 m²,2,4,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-parque-solar-do-agreste-a-rio-verde-210m2-id-2816213138/?source=ranking%2Crp
"Fazenda/Sítio/Chácara para comprar com 200 m², 3 quartos, 1 banheiro em
Zona Industrial e de Serviços IV, Rio Verde",R$ 1.200.000,Zona Industrial e de Serviços IV,Rio Verde,N/A,200 m²,3,1,N/A,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-com-lavabo-zona-industrial-e-de-servicos-iv-rio-verde-200m2-id-2817297421/?source=ranking%2Crp
