Titulo,Preco,Bairro,Cidade,Endereco,Metragem,Quartos,Banheiros,Vagas,Link
"Apartamento para comprar com 55 m², 2 quartos, 2 banheiros, 1 vaga em
Vila Rosa, Goiânia",R$ 489.187,Vila Rosa,Goiânia,Rua Presidente Linhares,55 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-rosa-goiania-go-55m2-id-2852860132/?source=ranking%2Crp
"Sobrado para comprar com 285 m², 4 quartos, 4 banheiros, 2 vagas em
Jardim Goiás, Goiânia",R$ 1.385.000,Jardim Goiás,Goiânia,Rua 40,285 m²,4,4,2,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-jardim-goias-goiania-go-285m2-id-2852859914/?source=ranking%2Crp
"Apartamento para comprar com 147 m², 4 quartos, 5 banheiros, 2 vagas em
Setor Aeroporto, Goiânia",R$ 980.000,Setor Aeroporto,Goiânia,Rua 59 A,147 m²,4,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-aeroporto-goiania-go-147m2-id-2855995217/?source=ranking%2Crp
"Lote/Terreno para comprar com 420 m² em
Jardim Atlântico, Goiânia",R$ 630.000,Jardim Atlântico,Goiânia,Avenida Guarujá,420 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-atlantico-goiania-420m2-id-2770812455/?source=ranking%2Crp
"Casa para comprar com 157 m², 4 quartos, 2 banheiros, 3 vagas em
Jardim Mariliza, Goiânia",R$ 800.000,Jardim Mariliza,Goiânia,Avenida Bonpland,157 m²,4,2,3,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-jardim-mariliza-goiania-157m2-id-2695836776/?source=ranking%2Crp
"Apartamento para comprar com 127 m², 3 quartos, 3 banheiros, 3 vagas em
Setor Marista, Goiânia",R$ 1.290.000,Setor Marista,Goiânia,Rua 1123,127 m²,3,3,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-127m2-id-2859280613/?source=ranking%2Crp
"Apartamento para comprar com 34 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Marista, Goiânia",R$ 425.000,Setor Marista,Goiânia,Rua Amélia Artiaga Jardim,34 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-marista-goiania-34m2-id-2857325668/?source=ranking%2Crp
"Casa para comprar com 500 m², 2 quartos, 2 banheiros, 2 vagas em
Rodoviário, Goiânia",R$ 1.800.000,Rodoviário,Goiânia,Rua do Algodão,500 m²,2,2,2,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-rodoviario-goiania-500m2-id-2841174550/?source=ranking%2Crp
"Apartamento para comprar com 204 m², 4 quartos, 5 banheiros em
Jardim Goiás, Goiânia",R$ 2.300.000,Jardim Goiás,Goiânia,Avenida H,204 m²,4,5,N/A,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-jardim-goias-goiania-204m2-id-2851742654/?source=ranking%2Crp
"Apartamento para comprar com 111 m², 4 quartos, 3 banheiros, 2 vagas em
Serrinha, Goiânia",R$ 900.000,Serrinha,Goiânia,Rua T 37,111 m²,4,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-serrinha-goiania-111m2-id-2858002560/?source=ranking%2Crp
"Casa para comprar com 143 m², 3 quartos, 4 banheiros, 3 vagas em
Jardim Atlântico, Goiânia",R$ 810.000,Jardim Atlântico,Goiânia,Rua de Tambaú,143 m²,3,4,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-atlantico-goiania-143m2-id-2858003677/?source=ranking%2Crp
"Casa para comprar com 183 m², 3 quartos, 3 banheiros, 3 vagas em
Jardim Vila Boa, Goiânia",R$ 1.280.000,Jardim Vila Boa,Goiânia,Rua dos Buritis,183 m²,3,3,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-vila-boa-goiania-183m2-id-2804039963/?source=ranking%2Crp
"Apartamento para comprar com 110 m², 3 quartos, 4 banheiros, 2 vagas em
Jardim América, Goiânia",R$ 1.058.000,Jardim América,Goiânia,Rua C239,110 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-jardim-america-goiania-110m2-id-2852080131/?source=ranking%2Crp
"Casa de condomínio para comprar com 215 m², 3 quartos, 5 banheiros, 4 vagas em
Residencial Goiânia Golfe Clube, Goiânia",R$ 1.950.000,Residencial Goiânia Golfe Clube,Goiânia,Rua GGC25,215 m²,3,5,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-residencial-goiania-golfe-clube-goiania-215m2-id-2852079335/?source=ranking%2Crp
"Apartamento para comprar com 78 m², 3 quartos, 1 banheiro, 2 vagas em
Setor Pedro Ludovico, Goiânia",R$ 790.000,Setor Pedro Ludovico,Goiânia,Rua 1007,78 m²,3,1,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-pedro-ludovico-goiania-78m2-id-2852076363/?source=ranking%2Crp
"Casa para comprar com 350 m², 5 quartos, 3 banheiros, 3 vagas em
Setor Marista, Goiânia",R$ 2.250.000,Setor Marista,Goiânia,Rua 25,350 m²,5,3,3,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-setor-marista-goiania-350m2-id-2864003993/?source=ranking%2Crp
"Apartamento para comprar com 47 m², 2 quartos, 1 banheiro, 1 vaga em
Residencial Porto Seguro, Goiânia",R$ 290.184,Residencial Porto Seguro,Goiânia,Avenida RPS 1,47 m²,2,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-residencial-porto-seguro-goiania-47m2-id-2773870678/?source=ranking%2Crp
"Apartamento para comprar com 77 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 760.000,Setor Bueno,Goiânia,N/A,77 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-setor-bueno-goiania-77m2-id-2809289700/?source=ranking%2Crp
"Casa para comprar com 173 m², 3 quartos, 1 banheiro, 3 vagas em
Jardim Petrópolis, Goiânia",R$ 980.000,Jardim Petrópolis,Goiânia,Rua Bom Sucesso,173 m²,3,1,3,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-petropolis-goiania-173m2-id-2856504849/?source=ranking%2Crp
"Apartamento para comprar com 245 m², 4 quartos, 4 banheiros, 4 vagas em
Nova Suiça, Goiânia",R$ 1.480.000,Nova Suiça,Goiânia,Rua C268,245 m²,4,4,4,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-nova-suica-goiania-245m2-id-2863505772/?source=ranking%2Crp
"Casa para comprar com 168 m², 3 quartos, 2 banheiros, 4 vagas em
Vila Finsocial, Goiânia",R$ 750.000,Vila Finsocial,Goiânia,Rua VF 56,168 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-vila-finsocial-goiania-168m2-id-2852621934/?source=ranking%2Crp
"Apartamento para comprar com 114 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.250.000,Setor Bueno,Goiânia,Rua T 30,114 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-bueno-goiania-114m2-id-2859318664/?source=ranking%2Crp
"Casa para comprar com 259 m², 5 quartos, 4 banheiros, 1 vaga em
Setor Sudoeste, Goiânia",R$ 850.000,Setor Sudoeste,Goiânia,N/A,259 m²,5,4,1,https://www.zapimoveis.com.br/imovel/venda-casa-5-quartos-setor-sudoeste-goiania-259m2-id-2840908128/?source=ranking%2Crp
"Imóvel para comprar com 47-48 m², 1 quarto, 1 banheiro, 1 vaga em
Setor Bueno, Goiânia",R$ 552.000,Setor Bueno,Goiânia,Rua T 36,47-48 m²,1,1-2,1,
"Lote/Terreno para comprar com 4652 m² em
Jardins França, Goiânia",R$ 18.608.040,Jardins França,Goiânia,Rodovia GO-020,4652 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-academia-jardins-franca-goiania-4652m2-id-2853098213/?source=ranking%2Crp
"Apartamento para comprar com 82 m², 3 quartos, 3 banheiros, 1 vaga em
Setor Marista, Goiânia",R$ 885.000,Setor Marista,Goiânia,Rua 24,82 m²,3,3,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-82m2-id-2864272070/?source=ranking%2Crp
"Apartamento para comprar com 88 m², 3 quartos, 4 banheiros, 2 vagas em
Parque Amazônia, Goiânia",R$ 595.000,Parque Amazônia,Goiânia,Rua Córdoba,88 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-ar-condicionado-parque-amazonia-goiania-88m2-id-2839843020/?source=ranking%2Crp
"Apartamento para comprar com 59 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 620.000,Setor Bueno,Goiânia,Rua T 37,59 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-setor-bueno-goiania-59m2-id-2852075782/?source=ranking%2Crp
"Casa de condomínio para comprar com 375 m², 4 quartos, 2 banheiros, 4 vagas em
Loteamento Portal do Sol I, Goiânia",R$ 2.100.000,Loteamento Portal do Sol I,Goiânia,Avenida Santa Bárbara,375 m²,4,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-loteamento-portal-do-sol-i-goiania-375m2-id-2723986134/?source=ranking%2Crp
"Apartamento para comprar com 79 m², 3 quartos, 2 banheiros, 2 vagas em
Parque Amazônia, Goiânia",R$ 580.000,Parque Amazônia,Goiânia,Rua Tuxaua,79 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-parque-amazonia-goiania-79m2-id-2849097517/?source=ranking%2Crp
"Apartamento para comprar com 73 m², 3 quartos, 3 banheiros, 2 vagas em
Vila Rosa, Goiânia",R$ 490.000,Vila Rosa,Goiânia,Rua José Salustiano,73 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-vila-rosa-goiania-go-73m2-id-2862675257/?source=ranking%2Crp
"Apartamento para comprar com 126 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.270.000,Setor Bueno,Goiânia,Avenida T 13,126 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-bueno-goiania-go-126m2-id-2856332031/?source=ranking%2Crp
"Casa de condomínio para comprar com 445 m², 3 quartos, 2 banheiros, 4 vagas em
Alphaville Flamboyant Residencial Araguaia, Goiânia",R$ 4.400.000,Alphaville Flamboyant Residencial Araguaia,Goiânia,Avenida Vale Verde,445 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-alphaville-araguaia-goiania-go-445m2-id-2816793922/?source=ranking%2Crp
"Sobrado para comprar com 138 m², 3 quartos, 4 banheiros, 2 vagas em
Jardim Atlântico, Goiânia",R$ 949.971,Jardim Atlântico,Goiânia,Rua de Saquarema,138 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-churrasqueira-jardim-atlantico-goiania-138m2-id-2848670822/?source=ranking%2Crp
"Apartamento para comprar com 110 m², 3 quartos, 4 banheiros, 2 vagas em
Jardim América, Goiânia",R$ 910.000,Jardim América,Goiânia,Rua C239,110 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-america-goiania-110m2-id-2825594325/?source=ranking%2Crp
"Apartamento para comprar com 121 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 1.090.000,Setor Bueno,Goiânia,Rua T 30,121 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-bueno-goiania-121m2-id-2839203370/?source=ranking%2Crp
"Apartamento para comprar com 124 m², 3 quartos, 4 banheiros, 3 vagas em
Jardim Goiás, Goiânia",R$ 1.250.000,Jardim Goiás,Goiânia,Rua 49,124 m²,3,4,3,
"Apartamento para comprar com 120 m², 3 quartos, 3 banheiros, 2 vagas em
Alto da Glória, Goiânia",R$ 690.000,Alto da Glória,Goiânia,Avenida Engenheiro Eurico Viana,120 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-alto-da-gloria-goiania-120m2-id-2808612018/?source=ranking%2Crp
"Apartamento para comprar com 50 m², 1 quarto, 1 banheiro, 1 vaga em
Park Lozandes, Goiânia",R$ 583.360,Park Lozandes,Goiânia,Avenida Olinda,50 m²,1,1,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-elevador-park-lozandes-goiania-50m2-id-2852072954/?source=ranking%2Crp
"Apartamento para comprar com 215 m², 4 quartos, 6 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 2.150.000,Setor Bueno,Goiânia,Rua T 30,215 m²,4,6,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-bueno-goiania-215m2-id-2852184621/?source=ranking%2Crp
"Apartamento para comprar com 77 m², 3 quartos, 2 banheiros, 2 vagas em
Parque Amazônia, Goiânia",R$ 550.000,Parque Amazônia,Goiânia,Rua Montes Claros,77 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-parque-amazonia-goiania-77m2-id-2857199580/?source=ranking%2Crp
"Lote/Terreno para comprar com 69007 m² em
Jardins França, Goiânia",R$ 1.725.175,Jardins França,Goiânia,Rua Pomerol,69007 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardins-franca-goiania-69007m2-id-2817022113/?source=ranking%2Crp
"Lote/Terreno para comprar com 5179 m², 1 banheiro em
Zona Industrial Pedro Abrão, Goiânia",R$ 5.250.000,Zona Industrial Pedro Abrão,Goiânia,Avenida Perimetral Norte,5179 m²,N/A,1,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-zona-industrial-pedro-abrao-goiania-5179m2-id-2730741532/?source=ranking%2Crp
"Sobrado para comprar com 203 m², 5 quartos, 2 banheiros, 4 vagas em
Parque Santa Maria, Goiânia",R$ 850.000,Parque Santa Maria,Goiânia,Rua Santa Rita de Cássia,203 m²,5,2,4,https://www.zapimoveis.com.br/imovel/venda-sobrados-5-quartos-com-quintal-parque-santa-maria-goiania-203m2-id-2789684251/?source=ranking%2Crp
"Lote/Terreno para comprar com 1116 m² em
Setor Morais, Goiânia",R$ 1.800.000,Setor Morais,Goiânia,Avenida Independência,1116 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-comercial-setor-morais-goiania-1116m2-id-2853095688/?source=ranking%2Crp
"Apartamento para comprar com 76 m², 3 quartos, 2 banheiros, 1 vaga em
Alto da Glória, Goiânia",R$ 610.000,Alto da Glória,Goiânia,Avenida São João,76 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-alto-da-gloria-goiania-76m2-id-2840428945/?source=ranking%2Crp
"Lote/Terreno para comprar com 300 m² em
Residencial Ponta Negra, Goiânia",R$ 160.000,Residencial Ponta Negra,Goiânia,Rua PN 8,300 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-residencial-ponta-negra-goiania-300m2-id-2863403366/?source=ranking%2Crp
"Apartamento para comprar com 204 m², 4 quartos, 6 banheiros, 3 vagas em
Jardim Goiás, Goiânia",R$ 2.099.995,Jardim Goiás,Goiânia,Avenida H,204 m²,4,6,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-jardim-goias-goiania-204m2-id-2443614479/?source=ranking%2Crp
"Apartamento para comprar com 172 m², 3 quartos, 5 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 1.699.900,Setor Bueno,Goiânia,Rua T 36,172 m²,3,5,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-bueno-goiania-172m2-id-2758808320/?source=ranking%2Crp
"Lote/Terreno para comprar com 2960 m² em
Residencial Aldeia do Vale, Goiânia",R$ 3.389.477,Residencial Aldeia do Vale,Goiânia,Avenida Floresta,2960 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-residencial-aldeia-do-vale-goiania-2960m2-id-2800148938/?source=ranking%2Crp
"Apartamento para comprar com 255 m², 4 quartos, 4 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 3.900.000,Setor Bueno,Goiânia,Rua T 70,255 m²,4,4,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-bueno-goiania-255m2-id-2856078629/?source=ranking%2Crp
"Apartamento para comprar com 80 m², 3 quartos, 3 banheiros, 2 vagas em
São Francisco, Goiânia",R$ 599.000,São Francisco,Goiânia,N/A,80 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-sao-francisco-goiania-80m2-id-2836153134/?source=ranking%2Crp
"Apartamento para comprar com 124 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Oeste, Goiânia",R$ 1.400.000,Setor Oeste,Goiânia,Rua 15,124 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-setor-oeste-goiania-124m2-id-2796655726/?source=ranking%2Crp
"Apartamento para comprar com 68 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 600.000,Setor Bueno,Goiânia,Rua T 36,68 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-setor-bueno-goiania-68m2-id-2796928642/?source=ranking%2Crp
"Sala/Conjunto para comprar com 25 m², 1 banheiro, 1 vaga em
Jardim América, Goiânia",R$ 280.000,Jardim América,Goiânia,Avenida T 9,25 m²,N/A,1,1,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-porcelanato-jardim-america-goiania-25m2-id-2846825053/?source=ranking%2Crp
"Apartamento para comprar com 82 m², 3 quartos, 2 banheiros, 1 vaga em
Parque Industrial Paulista, Goiânia",R$ 350.000,Parque Industrial Paulista,Goiânia,Rua Penido Burnier,82 m²,3,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-parque-industrial-paulista-goiania-82m2-id-2720147942/?source=ranking%2Crp
"Apartamento para comprar com 240 m², 4 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 780.000,Setor Bueno,Goiânia,Rua T 37,240 m²,4,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-bueno-goiania-240m2-id-2842341440/?source=ranking%2Crp
"Apartamento para comprar com 310 m², 4 quartos, 4 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 1.500.000,Setor Bueno,Goiânia,Rua T 60,310 m²,4,4,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-bueno-goiania-310m2-id-2775067466/?source=ranking%2Crp
"Apartamento para comprar com 117 m², 3 quartos, 5 banheiros, 2 vagas em
Setor Bueno, Goiânia",R$ 995.000,Setor Bueno,Goiânia,Rua T 29,117 m²,3,5,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-bueno-goiania-117m2-id-2858321264/?source=ranking%2Crp
"Casa para comprar com 234 m², 6 quartos, 4 banheiros, 2 vagas em
Jardim Balneário Meia Ponte, Goiânia",R$ 870.000,Jardim Balneário Meia Ponte,Goiânia,Avenida Ormezina Naves Machado,234 m²,6,4,2,https://www.zapimoveis.com.br/imovel/venda-casa-6-quartos-jardim-balneario-meia-ponte-goiania-234m2-id-2842650620/?source=ranking%2Crp
"Apartamento para comprar com 64 m², 2 quartos, 2 banheiros, 1 vaga em
Parque Amazônia, Goiânia",R$ 376.000,Parque Amazônia,Goiânia,Rua Tipiti,64 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-parque-amazonia-goiania-go-64m2-id-2837939454/?source=ranking%2Crp
"Apartamento para comprar com 256 m², 4 quartos, 6 banheiros, 4 vagas em
Setor Marista, Goiânia",R$ 2.200.000,Setor Marista,Goiânia,Rua 1141,256 m²,4,6,4,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-go-256m2-id-2818265321/?source=ranking%2Crp
"Apartamento para comprar com 66 m², 2 quartos, 6 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 950.000,Setor Bueno,Goiânia,Rua T 55,66 m²,2,6,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-setor-bueno-goiania-go-66m2-id-2851104953/?source=ranking%2Crp
"Apartamento para comprar com 89 m², 3 quartos, 3 banheiros, 2 vagas em
Setor Leste Universitário, Goiânia",R$ 813.450,Setor Leste Universitário,Goiânia,Rua 226,89 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-leste-universitario-goiania-89m2-id-2818704931/?source=ranking%2Crp
"Apartamento para comprar com 140 m², 3 quartos, 4 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 1.490.000,Setor Marista,Goiânia,Rua 146,140 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-140m2-id-2821360137/?source=ranking%2Crp
"Casa de condomínio para comprar com 280 m², 4 quartos, 5 banheiros, 5 vagas em
Residencial Granville, Goiânia",R$ 3.600.000,Residencial Granville,Goiânia,Rua GV12,280 m²,4,5,5,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-residencial-granville-goiania-280m2-id-2827156097/?source=ranking%2Crp
"Sobrado para comprar com 297 m², 3 quartos, 2 banheiros, 4 vagas em
Vila Maria José, Goiânia",R$ 950.000,Vila Maria José,Goiânia,Rua Coronel Ernesto Garcia,297 m²,3,2,4,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-vila-maria-jose-goiania-297m2-id-2848669962/?source=ranking%2Crp
"Sobrado para comprar com 370 m², 4 quartos, 5 banheiros, 3 vagas em
Setor Bueno, Goiânia",R$ 1.850.000,Setor Bueno,Goiânia,Avenida Perimetral,370 m²,4,5,3,https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-setor-bueno-goiania-370m2-id-2841851332/?source=ranking%2Crp
"Lote/Terreno para comprar com 450 m² em
Setor Faiçalville, Goiânia",R$ 470.000,Setor Faiçalville,Goiânia,N/A,450 m²,N/A,N/A,N/A,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-setor-faicalville-goiania-450m2-id-2813256515/?source=ranking%2Crp
"Casa de condomínio para comprar com 343 m², 4 quartos, 5 banheiros, 2 vagas em
Fazenda Vau das Pombas, Goiânia",R$ 3.490.000,Fazenda Vau das Pombas,Goiânia,N/A,343 m²,4,5,2,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-fazenda-vau-das-pombas-goiania-343m2-id-2863702263/?source=ranking%2Crp
"Casa para comprar com 250 m², 3 quartos, 3 banheiros, 2 vagas em
Conjunto Riviera, Goiânia",R$ 850.000,Conjunto Riviera,Goiânia,Rua 16,250 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-conjunto-riviera-goiania-250m2-id-2864631066/?source=ranking%2Crp
"Apartamento para comprar com 130 m², 3 quartos, 4 banheiros, 2 vagas em
Jardim América, Goiânia",R$ 1.490.000,Jardim América,Goiânia,N/A,130 m²,3,4,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-jardim-america-goiania-130m2-id-2864189954/?source=ranking%2Crp
"Apartamento para comprar com 63 m², 2 quartos, 2 banheiros, 1 vaga em
Residencial Granville, Goiânia",R$ 511.048,Residencial Granville,Goiânia,Avenida Trieste,63 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-residencial-granville-goiania-63m2-id-2751793419/?source=ranking%2Crp
"Apartamento para comprar com 110 m², 3 quartos, 3 banheiros, 2 vagas em
Nova Suiça, Goiânia",R$ 590.000,Nova Suiça,Goiânia,Rua C 234,110 m²,3,3,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-nova-suica-goiania-110m2-id-2850508021/?source=ranking%2Crp
"Apartamento para comprar com 68 m², 2 quartos, 3 banheiros, 1 vaga em
Setor Marista, Goiânia",R$ 790.000,Setor Marista,Goiânia,Rua 1141,68 m²,2,3,1,
"Apartamento para comprar com 80 m², 2 quartos, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 1.128.179,Setor Bueno,Goiânia,Rua T 30,80 m²,2,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-setor-bueno-goiania-80m2-id-2835988340/?source=ranking%2Crp
"Casa para comprar com 83 m², 3 quartos, 1 banheiro, 1 vaga em
Residencial Brisas da Mata, Goiânia",R$ 340.000,Residencial Brisas da Mata,Goiânia,N/A,83 m²,3,1,1,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-residencial-brisas-da-mata-goiania-83m2-id-2804515247/?source=ranking%2Crp
"Apartamento para comprar com 248 m², 4 quartos, 5 banheiros, 3 vagas em
Setor Marista, Goiânia",R$ 3.258.835,Setor Marista,Goiânia,Rua 135,248 m²,4,5,3,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-248m2-id-2829010219/?source=ranking%2Crp
"Apartamento para comprar com 77 m², 3 quartos, 2 banheiros, 2 vagas em
Jardim Ipê, Goiânia",R$ 513.000,Jardim Ipê,Goiânia,Avenida Goiás Norte,77 m²,3,2,2,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-jardim-ipe-goiania-77m2-id-2821321019/?source=ranking%2Crp
"Casa de condomínio para comprar com 386 m², 5 quartos, 5 banheiros, 6 vagas em
Jardins França, Goiânia",R$ 4.500.000,Jardins França,Goiânia,Rodovia GO-020,386 m²,5,5,6,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-piscina-jardins-franca-goiania-386m2-id-2863417159/?source=ranking%2Crp
"Apartamento para comprar com 89 m², 1 quarto, 2 banheiros, 1 vaga em
Setor Bueno, Goiânia",R$ 760.000,Setor Bueno,Goiânia,Rua T 55,89 m²,1,2,1,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-bueno-goiania-89m2-id-2807915837/?source=ranking%2Crp
"Sala/Conjunto para comprar com 106 m², 2 banheiros em
Setor Bueno, Goiânia",R$ 1.120.000,Setor Bueno,Goiânia,Rua T 55,106 m²,N/A,2,N/A,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-elevador-setor-bueno-goiania-106m2-id-2853100415/?source=ranking%2Crp
"Imóvel comercial para comprar com 315 m², 1 quarto, 4 banheiros, 2 vagas em
Setor Marista, Goiânia",R$ 3.190.000,Setor Marista,Goiânia,Rua 15,315 m²,1,4,2,https://www.zapimoveis.com.br/imovel/venda-casa-1-quarto-mobiliado-setor-marista-goiania-315m2-id-2715187264/?source=ranking%2Crp
